0.463982394259,0.42179346781
0.0,0.375
0.590909090909,0.409090909091
0.8,0.2
0.625,0.375
0.351351351351,0.648648648649
0.4,0.6
0.742857142857,0.257142857143
0.4,0.6
0.634920634921,0.365079365079
0.185567010309,0.814432989691
0.433333333333,0.566666666667
0.728571428571,0.271428571429
0.307692307692,0.692307692308
0.223529411765,0.776470588235
0.716981132075,0.283018867925
0.333333333333,0.666666666667
0.875,0.0
0.546391752577,0.453608247423
0.65625,0.34375
0.666666666667,0.333333333333
0.575,0.425
0.354166666667,0.645833333333
0.52380952381,0.47619047619
0.615384615385,0.384615384615
0.561403508772,0.438596491228
0.425,0.575
0.340909090909,0.659090909091
0.5,0.5
0.341463414634,0.658536585366
0.428571428571,0.571428571429
0.681818181818,0.318181818182
0.0,0.0
0.0,0.0
0.125,0.0
0.666666666667,0.333333333333
0.369047619048,0.630952380952
0.28125,0.71875
0.649253731343,0.350746268657
0.4,0.6
0.541666666667,0.458333333333
0.541666666667,0.458333333333
0.4375,0.5625
0.5,0.5
0.411764705882,0.588235294118
0.1875,0.8125
0.9,0.1
0.239818181818,0.760181818182
0.0,0.0
0.0,0.0
0.694444444444,0.305555555556
0.738461538462,0.261538461538
0.416666666667,0.583333333333
0.733668341709,0.266331658291
0.0,0.0
0.653846153846,0.346153846154
0.9,0.1
0.653846153846,0.346153846154
0.30303030303,0.69696969697
